created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Oct 29 12:19:11 +0000 2023;1718603382720713010;"AHY pimpin Deklarasi Capres koalisi Indonesia Maju Prabowo Subianto. nhn  AgusYudhoyono PDemokrat Demokrat Pilihan Kita https://t.co/niPWSCDphl";0;0;0;0;in;1669945995923447815;1718603382720713010;MKafka55269;https://twitter.com/MKafka55269/status/1718603382720713010
Sun Oct 29 12:19:03 +0000 2023;1718603350294597778;"AHY Deklarasikan Prabowo Subianto Sebagai Capres Hari Ini, semangat perubahan tetap diperjuangkan. \wp  PDemokrat AgusYudhoyono Demokrat Pilihan Kita https://t.co/ffh3CwO8Vs";0;0;0;0;in;1669945995923447815;1718603350294597778;MKafka55269;https://twitter.com/MKafka55269/status/1718603350294597778
Sun Oct 29 12:15:00 +0000 2023;1718602330231509314;"5 Hasil survei capres 2024 terbaru: Dinasti politik menggerus elektabilitas Prabowo Subianto - Gibran Rakabuming Raka?  #TribunKaltim #Pilpres2024 #HasilSurveiCapres #DinastiPolitik #Gibran #Prabowo #Anies #CakImin #Ganjar #MahfudMD   https://t.co/phGQ9CiChU lewat @tribunnews";0;0;0;0;in;103551225;1718602330231509314;tribunkaltim;https://twitter.com/tribunkaltim/status/1718602330231509314
Sun Oct 29 12:14:09 +0000 2023;1718602115231392243;"AHY pimpin Deklarasi Capres koalisi Indonesia Maju Prabowo Subianto. nhn  AgusYudhoyono PDemokrat Demokrat Pilihan Kita https://t.co/drwQOQ8aDX";0;0;0;0;in;2756575023;1718602115231392243;nabilaadres;https://twitter.com/nabilaadres/status/1718602115231392243
Sun Oct 29 12:14:01 +0000 2023;1718602081970401668;"AHY Deklarasikan Prabowo Subianto Sebagai Capres Hari Ini, semangat perubahan tetap diperjuangkan. \wp  PDemokrat AgusYudhoyono Demokrat Pilihan Kita https://t.co/6GG27DyHpd";0;0;0;0;in;2756575023;1718602081970401668;nabilaadres;https://twitter.com/nabilaadres/status/1718602081970401668
Sun Oct 29 11:32:28 +0000 2023;1718591628494135689;"AHY pimpin Deklarasi Capres koalisi Indonesia Maju Prabowo Subianto. nhn  AgusYudhoyono PDemokrat Demokrat Pilihan Kita https://t.co/4jfkGavG6v";0;0;0;0;in;2758817169;1718591628494135689;jamilsada_adl;https://twitter.com/jamilsada_adl/status/1718591628494135689
Sun Oct 29 11:32:16 +0000 2023;1718591578372202799;"AHY Deklarasikan Prabowo Subianto Sebagai Capres Hari Ini, semangat perubahan tetap diperjuangkan. \wp  PDemokrat AgusYudhoyono Demokrat Pilihan Kita https://t.co/Z2SOz21l87";0;0;0;0;in;2758817169;1718591578372202799;jamilsada_adl;https://twitter.com/jamilsada_adl/status/1718591578372202799
Sun Oct 29 11:24:36 +0000 2023;1718589648707227968;"AHY pimpin Deklarasi Capres koalisi Indonesia Maju Prabowo Subianto. nhn  AgusYudhoyono PDemokrat Demokrat Pilihan Kita https://t.co/fCoH4FOk66";0;0;0;0;in;2759079766;1718589648707227968;ekisubagja_;https://twitter.com/ekisubagja_/status/1718589648707227968
Sun Oct 29 11:24:29 +0000 2023;1718589619112181939;"AHY Deklarasikan Prabowo Subianto Sebagai Capres Hari Ini, semangat perubahan tetap diperjuangkan. \wp  PDemokrat AgusYudhoyono Demokrat Pilihan Kita https://t.co/13lWdtY7ND";0;0;0;0;in;2759079766;1718589619112181939;ekisubagja_;https://twitter.com/ekisubagja_/status/1718589619112181939
Sun Oct 29 11:14:38 +0000 2023;1718587138927968514;"*Lanjutkan Program Jokowi, Prabowo: Bangsa Harus Dibangun dengan Teliti*  Jakarta - Capres dari Koalisi Indonesia Maju Prabowo Subianto mengatakan dengan tegas,  bahwa dalam mewujudkan Indonesia maju 2045, perlu pondasi yang kuat.";0;1;0;0;in;1690163756482048000;1718587138927968514;Positivevi47750;https://twitter.com/Positivevi47750/status/1718587138927968514
